time, distance,       lat,       lng, altitude
4964,36040.5,50.927226,-1.162443,24.8
4965,36049.1,50.92715,-1.162415,24.8
4966,36058,50.92707,-1.162397,24.8
4967,36066.7,50.926991,-1.162399,24.6
4968,36074.7,50.926923,-1.162426,24.6
4969,36082,50.926864,-1.162473,24.4
4970,36089,50.926817,-1.162536,24.2
4971,36096.6,50.926772,-1.162618,23.8
4972,36104.7,50.926727,-1.16271,23.4
4973,36113.2,50.926677,-1.162801,23
4974,36121.6,50.926634,-1.162896,22.6
4975,36131.8,50.926582,-1.163016,22.2
4976,36142,50.926524,-1.163131,22.2
4977,36151.9,50.92647,-1.163242,22.2
4978,36161.7,50.926416,-1.163352,22.2
4979,36171.1,50.926363,-1.163455,22.6
4980,36180.2,50.926311,-1.163557,22.8
4981,36188.5,50.926267,-1.163651,23.2
4982,36197.5,50.926215,-1.163751,23.4
4983,36205.2,50.926174,-1.163839,23.6
4984,36213.4,50.926128,-1.16393,23.6
4985,36221.2,50.926087,-1.164019,23.8
4986,36229.3,50.926044,-1.164112,23.8
4987,36236.9,50.926006,-1.164199,23.8
4988,36244.3,50.925964,-1.164284,24
4989,36251.9,50.925923,-1.164369,24
4990,36259.3,50.925884,-1.164454,24.2
4991,36266.9,50.925841,-1.16454,24
4992,36274.2,50.9258,-1.164623,24
4993,36281.3,50.925761,-1.164701,23.8
4994,36288.6,50.925722,-1.164785,23.8
4995,36296.1,50.925686,-1.164874,23.8
4996,36303.2,50.925649,-1.164955,23.8
4997,36310.2,50.925612,-1.165036,23.6
4998,36317.3,50.925573,-1.165117,23.8
4999,36323.9,50.925535,-1.165191,23.8
5000,36330.1,50.925503,-1.16526,23.8
5001,36336.7,50.925466,-1.165334,24
5002,36342.4,50.925435,-1.1654,24.2
5003,36346.6,50.925411,-1.165447,24.4
5004,36349,50.925399,-1.165474,24.6
5007,36349.3,50.925367,-1.16548,25
5008,36352,50.925344,-1.165499,25
5009,36355.2,50.925323,-1.165531,25
5010,36359.9,50.925307,-1.165593,24.8
5011,36364.6,50.925295,-1.165656,24.6
5012,36369.8,50.925275,-1.165723,24.4
5013,36375.4,50.925248,-1.16579,24.4
5014,36381.4,50.925218,-1.16586,24.4
5015,36387.8,50.925183,-1.165932,24.4
5016,36394.5,50.925144,-1.166006,24.4
5017,36401.5,50.925105,-1.166084,24.2
5018,36408.4,50.925068,-1.166162,24
5019,36415.3,50.925031,-1.166238,24
5020,36422.8,50.924988,-1.166321,24
5021,36430.2,50.924946,-1.166402,23.8
5022,36437.6,50.924901,-1.166484,23.6
5023,36445.4,50.924858,-1.166571,23.6
5024,36452.7,50.92482,-1.166655,23.4
5025,36460,50.92478,-1.166739,23.4
5026,36468,50.924738,-1.166829,23.4
5027,36475.5,50.924697,-1.166917,23.4
5028,36482.6,50.92466,-1.166998,23.4
5029,36489.8,50.92462,-1.16708,23.2
5030,36497.3,50.924582,-1.167164,23.2
5031,36505.4,50.924537,-1.167257,23
5032,36513.3,50.924494,-1.167346,23.2
5033,36520.6,50.924454,-1.167427,23
5034,36528.5,50.924407,-1.167515,22.8
5035,36535.9,50.92437,-1.1676,22.8
5036,36543.6,50.924327,-1.167687,22.8
5037,36551.3,50.924285,-1.167773,22.8
5038,36558.7,50.924245,-1.167857,22.8
5039,36566.6,50.924205,-1.167948,22.6
5040,36573.7,50.924165,-1.168028,22.6
5041,36581.5,50.924121,-1.168117,22.8
5042,36589.1,50.92408,-1.168203,22.8
5043,36596.5,50.924041,-1.168287,23
5044,36604.3,50.923998,-1.168376,23
5045,36611.8,50.923958,-1.16846,23
5046,36619.6,50.923915,-1.168547,22.8
5047,36627.4,50.923869,-1.168633,22.8
5048,36635.2,50.923824,-1.168719,22.8
5049,36642.9,50.923782,-1.168803,22.8
5050,36650.6,50.92374,-1.168891,22.8
5051,36658.3,50.923695,-1.168977,22.8
5052,36666.1,50.923653,-1.169066,22.6
5053,36674.1,50.92361,-1.169156,22.6
5054,36681.8,50.923569,-1.169244,22.6
5055,36689.6,50.923527,-1.169333,22.6
5056,36696.9,50.923488,-1.169415,22.6
5057,36704.9,50.923445,-1.169504,22.6
5058,36713,50.923398,-1.169596,22.4
5059,36721.1,50.923355,-1.169688,22.6
5060,36729.1,50.923312,-1.169779,22.6
5061,36736.5,50.923271,-1.169862,22.6
5062,36744.1,50.923229,-1.169947,22.6
5063,36751.4,50.923188,-1.170028,22.8
5064,36758,50.923153,-1.170102,22.8
5065,36762.8,50.923124,-1.170156,23
5066,36766.4,50.923102,-1.170192,23.2
5067,36768.3,50.923091,-1.170215,23.2
5069,36768.6,50.923075,-1.170251,23.4
5070,36771.2,50.923064,-1.170284,23.6
5071,36775,50.923048,-1.17033,23.6
5072,36779.6,50.923023,-1.170383,23.6
5073,36784.9,50.922989,-1.170436,23.6
5074,36790.4,50.922955,-1.170493,23.8
5075,36796.2,50.92292,-1.170555,23.8
5076,36802.5,50.922883,-1.170621,24
5077,36809.4,50.922844,-1.170697,24
5078,36816.2,50.922806,-1.170774,24
5079,36822.6,50.922768,-1.170845,24.2
5080,36829.4,50.922733,-1.170922,24.4
5081,36836.3,50.922691,-1.170996,24.6
5082,36842.9,50.922655,-1.171069,24.8
5083,36847.9,50.922629,-1.171125,25
5084,36856.6,50.92258,-1.171223,25.2
5085,36863.2,50.922543,-1.171296,25.6
5086,36869.6,50.922508,-1.171369,25.6
5087,36875.9,50.922474,-1.17144,25.8
5088,36882.6,50.922436,-1.171513,26
5089,36888.9,50.922398,-1.171583,26.2
5090,36895,50.922364,-1.171651,26.4
5091,36901,50.92233,-1.171716,26.6
5092,36907,50.922295,-1.171781,26.8
5093,36913.4,50.92226,-1.171851,27
5094,36919.7,50.922222,-1.17192,27
5095,36926,50.922183,-1.171984,27.2
5096,36931.8,50.922147,-1.172043,27.4
5097,36937.8,50.922108,-1.1721,27.8
5098,36943.1,50.92207,-1.172152,28
5099,36948.2,50.92204,-1.172201,28.2
5100,36953.2,50.922005,-1.172247,28.4
5101,36958,50.921972,-1.172294,28.4
5102,36962.8,50.921948,-1.17235,28.6
5103,36967.8,50.921918,-1.1724,28.6
5104,36972.7,50.921887,-1.172451,28.6
5105,36977.4,50.921858,-1.172501,28.6
5106,36982.5,50.92183,-1.172558,28.6
5107,36987.7,50.921799,-1.172612,28.6
5108,36993.5,50.921769,-1.172681,28.4
5109,36998.9,50.921733,-1.172733,28.4
5110,37004.8,50.921697,-1.172793,28.6
5111,37009.4,50.921669,-1.172841,28.6
5112,37014.4,50.921639,-1.172894,28.8
5113,37019.7,50.921608,-1.17295,28.8
5114,37025.4,50.921566,-1.173002,29
5115,37031.5,50.921528,-1.17306,29
5116,37037.5,50.921487,-1.173118,29.2
5117,37043.2,50.921456,-1.173181,29.4
5118,37051.5,50.921427,-1.173289,29.4
5119,37057.8,50.9214,-1.173369,29.6
5120,37064.1,50.921375,-1.173449,29.6
5121,37069.5,50.921345,-1.173506,29.8
5122,37075.3,50.921307,-1.173566,29.8
5123,37080.1,50.921276,-1.173613,29.6
5124,37086.1,50.921238,-1.173673,29.6
5125,37091.3,50.921207,-1.173727,29.6
5126,37098.1,50.921161,-1.173794,29.6
5127,37105.4,50.92112,-1.173874,29.6
5128,37112,50.921085,-1.173949,29.6
5129,37118.8,50.921047,-1.174026,29.6
5130,37125.3,50.921009,-1.174096,29.6
5131,37132.9,50.920967,-1.174181,29.6
5132,37139.9,50.920926,-1.174258,29.6
5133,37146.9,50.920883,-1.174332,29.8
5134,37153.7,50.920846,-1.174406,29.8
5135,37160,50.920811,-1.174477,30
5136,37165.2,50.92078,-1.174531,30.2
5137,37170.2,50.920753,-1.174587,30.4
5138,37175.6,50.920723,-1.174647,30.6
5139,37182.6,50.920694,-1.174737,31
5140,37189.3,50.920667,-1.174822,31.2
5141,37194,50.920644,-1.174875,31.6
5142,37198.8,50.920617,-1.174932,32
5143,37202.9,50.920591,-1.174972,32.4
5144,37207.2,50.920568,-1.17502,32.8
5145,37213.3,50.920538,-1.175093,33.2
5146,37218,50.920507,-1.175136,33.6
5147,37222.9,50.92048,-1.175194,34
5148,37228.1,50.920457,-1.175257,34.4
5149,37233.6,50.920435,-1.175326,34.8
5150,37238.6,50.920404,-1.175379,35.2
5151,37243.3,50.920377,-1.175429,35.6
5152,37247.8,50.920347,-1.175473,36
5153,37252.3,50.92032,-1.175523,36.4
5154,37257.5,50.920297,-1.175587,36.8
5155,37262.6,50.920275,-1.175649,37.2
5156,37267.1,50.920255,-1.175706,37.6
5157,37272,50.920232,-1.175763,37.8
5158,37276.3,50.920206,-1.175811,38.2
5159,37280.5,50.920179,-1.175853,38.6
5160,37285.4,50.920148,-1.175903,39
5161,37290.1,50.920122,-1.175953,39.2
5162,37294.3,50.920097,-1.176,39.6
5163,37299.5,50.920072,-1.176061,40
5164,37303.8,50.92005,-1.17611,40.2
5165,37307.9,50.920026,-1.176156,40.6
5166,37312.6,50.920005,-1.176213,41
5167,37316.7,50.919984,-1.176261,41.4
5168,37321.2,50.919961,-1.176316,41.8
5169,37326.6,50.919931,-1.176377,42.2
5170,37331.3,50.919905,-1.176429,42.4
5171,37335.6,50.919881,-1.176476,42.8
5172,37341.5,50.919855,-1.176548,43.2
5173,37345.4,50.919828,-1.176585,43.4
5174,37350.1,50.919797,-1.176633,43.8
5175,37354.7,50.91977,-1.176681,44.2
5176,37359.4,50.91974,-1.176727,44.4
5177,37365,50.919717,-1.176797,44.8
5178,37369.1,50.919695,-1.176842,45
5179,37373.7,50.919667,-1.176892,45.4
5180,37378.2,50.919641,-1.176941,45.6
5181,37383,50.919614,-1.176996,46
5182,37388,50.919587,-1.17705,46.2
5183,37393.6,50.919557,-1.177115,46.4
5184,37398.3,50.919531,-1.177168,46.8
5185,37403.7,50.919502,-1.177228,47
5186,37413.3,50.919465,-1.177352,47.2
5187,37420.7,50.919432,-1.177442,47.4
5188,37429,50.919401,-1.17755,47.4
5189,37435.9,50.919365,-1.177629,47.6
5190,37443.1,50.919331,-1.177719,47.8
5191,37450.1,50.919298,-1.177803,48
5192,37457.1,50.919267,-1.177888,48
5193,37464.1,50.919239,-1.177977,48
5194,37470.7,50.919206,-1.178058,48
5195,37477.3,50.919174,-1.178136,47.8
5196,37483.6,50.919141,-1.178208,47.6
5197,37489.7,50.919109,-1.178277,47.4
5198,37496.1,50.919072,-1.178347,47.2
5199,37503.4,50.919027,-1.178419,46.8
5200,37510.1,50.918979,-1.178478,46.4
5201,37518.4,50.918922,-1.178555,46
5202,37526.4,50.918864,-1.178623,45.6
5203,37535.2,50.918801,-1.178702,45.2
5204,37543.3,50.918738,-1.178762,44.8
5205,37551.8,50.918673,-1.178816,44.6
5206,37560.1,50.918605,-1.178868,44.2
5207,37568.9,50.918532,-1.178921,44
5208,37577.9,50.918462,-1.178978,43.8
5209,37586.8,50.918386,-1.179032,43.6
5210,37596.1,50.918313,-1.179092,43.2
5211,37605,50.918241,-1.17915,43
5212,37614.1,50.918169,-1.179206,42.6
5213,37623.2,50.918093,-1.179261,42
5214,37632.8,50.918016,-1.17932,41.4
5215,37642.1,50.91794,-1.179375,41
5216,37651.8,50.917862,-1.179436,40.4
5217,37660.2,50.917796,-1.179488,40
5218,37671.2,50.917705,-1.179551,39.6
5219,37680.6,50.91763,-1.179609,39.2
5220,37690.4,50.917548,-1.179667,38.8
5221,37699.9,50.91747,-1.179723,38.6
5222,37709.8,50.917387,-1.179781,38.4
5223,37719.4,50.917309,-1.179833,38
5224,37729.3,50.917229,-1.17989,37.6
5225,37739.1,50.917149,-1.179947,37.4
5226,37748.7,50.917068,-1.179998,37.2
5227,37758.1,50.916989,-1.180047,36.8
5228,37767.5,50.916909,-1.180094,36.4
5229,37776.7,50.916833,-1.180137,36
5230,37785.7,50.916757,-1.18018,36.2
5231,37794.3,50.916681,-1.180224,36.4
5232,37802.6,50.916613,-1.180269,36.4
5233,37810.5,50.916548,-1.180316,36.4
5234,37818.5,50.916483,-1.180361,36.4
5235,37825.9,50.916425,-1.180405,36.6
5236,37834,50.916357,-1.180455,36.8
5237,37841.8,50.916295,-1.180505,36.8
5238,37849.5,50.916231,-1.180553,37
5239,37857.2,50.91617,-1.180601,37.2
5240,37864.6,50.91611,-1.180649,37.6
5241,37872.1,50.916052,-1.180698,37.8
5242,37879.3,50.915993,-1.180744,38.2
5243,37885.4,50.915945,-1.180786,38.2
5244,37893.3,50.915885,-1.180839,38.2
5245,37900.2,50.915828,-1.180888,38.6
5246,37906.7,50.915779,-1.180935,39
5247,37913.4,50.915729,-1.180984,39.4
5248,37920,50.915675,-1.181032,39.8
5249,37926.6,50.915626,-1.181079,40
5250,37933.3,50.915572,-1.181126,40.2
5251,37940,50.915518,-1.181171,40.6
5252,37946.6,50.915466,-1.181214,41
5253,37953.4,50.915412,-1.181261,41.4
5254,37960.2,50.915358,-1.181308,41.8
5255,37966.9,50.915305,-1.181354,42
5256,37973.8,50.915252,-1.181399,42.2
5257,37980.8,50.915199,-1.181447,42.6
5258,37987.9,50.915141,-1.181496,42.8
5259,37995,50.915083,-1.181543,43
5260,38001.7,50.915031,-1.181589,43.4
5261,38008.5,50.914977,-1.181637,43.6
5262,38015.2,50.914928,-1.181684,43.6
5263,38021.8,50.914874,-1.181731,43.8
5264,38028.1,50.914826,-1.181777,43.8
5265,38034.8,50.914775,-1.181826,43.6
5266,38041.3,50.914726,-1.181874,43.6
5267,38047.7,50.914676,-1.18192,43.6
5268,38054.6,50.914619,-1.181966,43.4
5269,38061.6,50.914566,-1.182018,43.2
5270,38068.5,50.914516,-1.182069,43
5271,38076,50.914456,-1.182123,42.6
5272,38085.3,50.914383,-1.182191,42.2
5273,38093.7,50.91432,-1.182252,42
5274,38103,50.914246,-1.18232,41.6
5275,38111.9,50.91418,-1.182384,41.4
5276,38121.7,50.914102,-1.182456,41.2
5277,38131.6,50.914028,-1.182529,40.6
5278,38141.8,50.91395,-1.182604,40.2
5279,38151.2,50.913876,-1.182672,39.8
5280,38161.8,50.913796,-1.182749,39.4
5281,38172,50.913716,-1.182825,39
5282,38182.1,50.91364,-1.1829,38.4
5283,38192.4,50.91356,-1.182977,38.2
5284,38202.4,50.913483,-1.18305,37.8
5285,38212.1,50.913409,-1.183123,37.4
5286,38222.4,50.913331,-1.1832,37.2
5287,38232.2,50.913257,-1.183273,36.8
5288,38242.1,50.913179,-1.183348,36.4
5289,38251.4,50.913111,-1.183419,36
5290,38261.1,50.913033,-1.183492,35.8
5291,38270.6,50.912961,-1.183563,35.6
5292,38280.4,50.912889,-1.183637,35.4
5293,38290.2,50.912812,-1.18371,35
5294,38299.6,50.91274,-1.183776,34.8
5295,38309.4,50.912663,-1.183845,34.4
5296,38318.8,50.912588,-1.183912,34.4
5297,38327.3,50.912521,-1.18397,34.2
5298,38337,50.912448,-1.184037,34.2
5299,38347.7,50.912359,-1.184103,34
5300,38356.7,50.912286,-1.184154,34
5301,38366,50.912208,-1.184203,34.2
5302,38374.5,50.912137,-1.184247,34.2
5303,38383.1,50.912065,-1.184294,34.2
5304,38391.6,50.911996,-1.184341,34.2
5305,38400,50.911925,-1.184387,34.4
5306,38408.2,50.911858,-1.184432,34.6
5307,38416.2,50.911792,-1.184479,34.8
5308,38423.8,50.911727,-1.18452,35
5309,38430.7,50.911673,-1.184559,35.2
5310,38436.9,50.911621,-1.184595,35.4
5311,38442.9,50.911572,-1.184634,35.4
5312,38448.8,50.91153,-1.184681,35.6
5313,38454,50.911491,-1.184725,35.8
5314,38460,50.911445,-1.18477,36
5315,38466.1,50.911398,-1.184813,36
5316,38472.3,50.911347,-1.184852,36.2
5317,38479.5,50.911288,-1.184892,36.2
5318,38486.5,50.911231,-1.18493,36.4
5319,38493.5,50.911174,-1.184973,36.4
5320,38500.4,50.91112,-1.185018,36.6
5321,38507.3,50.911062,-1.185062,36.8
5322,38514.4,50.911004,-1.1851,37
5323,38521.9,50.91094,-1.185136,37.2
5324,38528.7,50.910881,-1.185167,37.6
5325,38535.1,50.910827,-1.185202,38
5326,38541.4,50.910779,-1.185237,38.2
5327,38548.5,50.910719,-1.185272,38.6
5328,38556.4,50.91065,-1.185309,39
5329,38564.4,50.910585,-1.185351,39.2
5330,38572.4,50.910517,-1.185396,39.6
5331,38580.6,50.910451,-1.185448,39.8
5332,38588.9,50.910384,-1.185499,40
5333,38597.3,50.910315,-1.18555,40.2
5334,38604.8,50.910254,-1.185593,40.2
5335,38611.9,50.910196,-1.185634,40.4
5336,38618.7,50.910139,-1.185669,40.4
5337,38625.9,50.910079,-1.185705,40.4
5338,38633.5,50.910016,-1.185747,40.4
5339,38641.2,50.909949,-1.185783,40.4
5340,38649,50.909884,-1.185816,40
5341,38657.2,50.909813,-1.185857,39.6
5342,38665.5,50.909746,-1.185895,39.2
5343,38674.1,50.909672,-1.185939,38.8
5344,38682.5,50.909604,-1.185993,38.2
5345,38691.1,50.909533,-1.186049,37.8
5346,38701,50.90946,-1.186125,37.4
5347,38710.6,50.909386,-1.186189,37
5348,38719.6,50.909313,-1.186247,36.8
5349,38728.4,50.909244,-1.186313,36.6
5350,38736.2,50.909189,-1.186381,36.8
5351,38744.1,50.909138,-1.18646,37
5352,38750.7,50.909105,-1.186536,37.4
5353,38756.4,50.909078,-1.186604,37.6
5354,38763.7,50.909047,-1.186696,38
5355,38770,50.909021,-1.186777,38.2
5356,38776.9,50.908993,-1.186864,38.4
5357,38783.2,50.908968,-1.186945,38.8
5358,38789.5,50.908944,-1.187026,39
5359,38795.8,50.908918,-1.187105,39.4
5360,38802.1,50.908891,-1.187181,39.6
5361,38807.9,50.908865,-1.187252,40
5362,38814.5,50.90883,-1.187331,40.2
5363,38820.7,50.908799,-1.187402,40.4
5364,38827,50.908763,-1.187472,40.6
5365,38832.1,50.908731,-1.187527,40.8
5366,38836.9,50.908704,-1.187579,41
5367,38842.3,50.908673,-1.187635,41.2
5368,38846.8,50.908643,-1.187683,41.4
5369,38852.4,50.908611,-1.187741,41.6
5370,38857.3,50.908578,-1.187789,41.8
5371,38861.9,50.908548,-1.187834,42
5372,38866.9,50.90852,-1.187888,42.4
5373,38872,50.90849,-1.187944,42.6
5374,38877.8,50.908456,-1.188007,43
5375,38883.5,50.908421,-1.188067,43.2
5376,38889.7,50.908383,-1.188132,43.2
5377,38895.9,50.908344,-1.188194,43.4
5378,38901.7,50.908307,-1.188254,43.6
5379,38907.8,50.908269,-1.188316,43.8
5380,38913.6,50.908235,-1.188378,44
5381,38919.2,50.908206,-1.188442,44
5382,38925.1,50.908176,-1.18851,44.2
5383,38931.8,50.908144,-1.18859,44.2
5384,38937.6,50.908116,-1.188662,44.4
5385,38943.7,50.908086,-1.188735,44.4
5386,38949.9,50.908056,-1.188811,44.4
5387,38956.1,50.908029,-1.188886,44.6
5388,38962.1,50.908003,-1.188962,44.6
5389,38968.1,50.90798,-1.189039,44.6
5390,38972.9,50.90796,-1.189099,44.6
5391,38981.7,50.907925,-1.18921,44.6
5392,38988.1,50.907899,-1.189291,44.6
5393,38994.6,50.907873,-1.189375,44.6
5394,39001.1,50.907846,-1.189458,44.4
5395,39007.8,50.907819,-1.189543,44.4
5396,39014.8,50.907792,-1.189632,44.4
5397,39020.9,50.907766,-1.189709,44.2
5398,39026.9,50.907739,-1.189781,44.2
5399,39032.8,50.907713,-1.189856,44.2
5400,39038.7,50.90769,-1.189931,44.2
5401,39045,50.907667,-1.190011,44.2
5402,39051.1,50.907648,-1.190092,44.2
5403,39057.4,50.907629,-1.190177,44.2
5404,39063.7,50.907605,-1.190258,44
5405,39069.9,50.907576,-1.190334,43.8
5406,39076,50.907548,-1.190409,43.6
5407,39081.5,50.907522,-1.190475,43.6
5408,39087.4,50.907494,-1.190545,43.4
5409,39094.3,50.90746,-1.190627,43.2
5410,39101,50.907425,-1.190706,43.2
5411,39108.5,50.907387,-1.190793,43.2
5412,39116.4,50.907349,-1.190888,43.2
5413,39123.6,50.907314,-1.190974,43.2
5414,39130.4,50.907281,-1.191055,43.2
5415,39138.4,50.907246,-1.191155,43.2
5416,39145.4,50.907213,-1.191242,43.2
5417,39152.9,50.907181,-1.191334,43.2
5418,39159.8,50.907143,-1.191415,43.2
5419,39167,50.907105,-1.191496,43
5420,39174.2,50.907076,-1.191586,43
5421,39181.6,50.907041,-1.191678,43.2
5422,39189.7,50.90701,-1.19178,43.2
5423,39196.6,50.906984,-1.191869,43.2
5424,39204.2,50.90696,-1.191971,43.2
5425,39212,50.906934,-1.192073,43.2
5426,39220.2,50.906903,-1.192179,43
5427,39227.9,50.90687,-1.192276,43
5428,39234.1,50.906843,-1.192351,43
5429,39239.7,50.906812,-1.192415,42.8
5430,39246.5,50.906774,-1.192493,42.8
5431,39253.9,50.906739,-1.192583,42.8
5432,39262.4,50.90671,-1.192694,42.6
5433,39270.3,50.906683,-1.192798,42.4
5434,39279,50.906656,-1.192914,42.4
5435,39287.5,50.906629,-1.193028,42.2
5436,39296.1,50.906603,-1.193142,42
5437,39304.4,50.906576,-1.193253,42
5438,39313.1,50.906549,-1.193367,41.8
5439,39321.2,50.906517,-1.193472,41.6
5440,39330.2,50.906488,-1.19359,41.6
5441,39338.6,50.906458,-1.193699,41.4
5442,39345.9,50.906432,-1.193795,41.2
5443,39355.4,50.906396,-1.193918,41
5444,39363,50.906369,-1.194017,40.8
5445,39370.6,50.906344,-1.194119,40.8
5446,39378.6,50.906328,-1.194229,40.6
5447,39386.7,50.906305,-1.194339,40.6
5448,39394.9,50.906278,-1.194448,40.4
5449,39403.8,50.90625,-1.194565,40.4
5450,39412.3,50.90622,-1.194676,40.4
5451,39420.9,50.906185,-1.194786,40.4
5452,39429.2,50.906147,-1.194886,40.6
5453,39437.2,50.906105,-1.194981,40.6
5454,39445.4,50.906063,-1.195075,40.6
5455,39453.5,50.906021,-1.195167,40.8
5456,39461.8,50.90598,-1.195267,40.8
5457,39469.5,50.905942,-1.195357,40.8
5458,39476.6,50.9059,-1.195437,41
5459,39483.5,50.905866,-1.195515,41.2
5460,39491.7,50.905825,-1.195613,41.2
5461,39499.3,50.905783,-1.195699,41.4
5462,39506.3,50.905746,-1.195781,41.6
5463,39514,50.905716,-1.195878,41.8
5464,39521.2,50.905686,-1.19597,41.8
5465,39527.6,50.905655,-1.196047,41.8
5466,39534.2,50.905621,-1.196122,42
5467,39540.8,50.905587,-1.196201,42.2
5468,39547.3,50.905556,-1.196278,42.2
5469,39554.2,50.905522,-1.196359,42.6
5470,39562.2,50.905487,-1.196459,42.8
5471,39569.7,50.905449,-1.196549,43
5472,39576.6,50.905418,-1.196631,43.2
5473,39583.2,50.905384,-1.196709,43.4
5474,39589.3,50.90535,-1.196777,43.6
5475,39594.6,50.90532,-1.196835,43.8
5476,39599.9,50.905289,-1.196893,44
5477,39606,50.905251,-1.196956,44.2
5478,39611.6,50.905216,-1.197013,44.4
5479,39616.5,50.905182,-1.19706,44.4
5480,39621.8,50.905149,-1.197112,44.6
5481,39626.7,50.905121,-1.197165,44.6
5482,39632.3,50.905086,-1.197222,44.6
5483,39638.4,50.90505,-1.19729,44.8
5484,39645.2,50.905013,-1.197366,44.8
5485,39652.3,50.904976,-1.197445,44.8
5486,39659,50.904938,-1.197522,44.8
5487,39665.8,50.904899,-1.197598,44.8
5488,39673.1,50.904858,-1.197678,45
5489,39680.9,50.904819,-1.197768,44.8
5490,39688.7,50.904785,-1.197865,44.8
5491,39696.4,50.904751,-1.197961,44.8
5492,39704,50.904712,-1.198051,44.6
5493,39712.2,50.904674,-1.198148,44.6
5494,39720.6,50.904631,-1.19825,44.4
5495,39731,50.904586,-1.198378,44.4
5496,39740.9,50.904541,-1.198501,44.4
5497,39751.7,50.904489,-1.198632,44.2
5498,39762.9,50.904443,-1.198772,44
5499,39775.2,50.904397,-1.19893,44
5500,39788.1,50.904344,-1.199095,43.8
5501,39798,50.904294,-1.199209,43.8
5502,39809.5,50.90424,-1.199349,43.6
5503,39818.7,50.904189,-1.19945,43.4
5504,39828.6,50.90413,-1.199559,43.2
5505,39838.7,50.904076,-1.199671,43
5506,39849.7,50.904018,-1.1998,42.8
5507,39860,50.903961,-1.199913,42.8
5508,39869.7,50.903904,-1.20002,42.8
5509,39878.7,50.903853,-1.200117,42.6
5510,39888.6,50.903789,-1.200215,42.6
5511,39897.9,50.903727,-1.200306,42.6
5512,39908.1,50.903666,-1.200411,42.6
5513,39918.6,50.903598,-1.200515,42.4
5514,39927.7,50.903532,-1.200595,42.2
5515,39937.7,50.903459,-1.200678,42.2
5516,39947.2,50.903387,-1.200749,42
5517,39956.5,50.903315,-1.200818,42
5518,39966.9,50.903238,-1.200897,42
5519,39977.4,50.903163,-1.200992,41.8
5520,39987.1,50.903094,-1.201073,41.8
5521,39997.7,50.903018,-1.201164,41.6
5522,40008.3,50.902949,-1.201266,41.2
5523,40019.5,50.902873,-1.201373,41
5524,40030.2,50.902805,-1.201478,41
5525,40040.1,50.902735,-1.201569,41.2
5526,40051.2,50.902667,-1.201683,41.4
5527,40061.8,50.902603,-1.201796,41.4
5528,40072.2,50.902546,-1.201913,41.2
5529,40082.5,50.902489,-1.202028,41
5530,40092.5,50.902432,-1.202138,41.2
5531,40102.5,50.902374,-1.202244,41.2
5532,40112.4,50.902309,-1.20234,41.2
5533,40122.1,50.902244,-1.202433,41
5534,40131.7,50.902176,-1.202522,41
5535,40141.5,50.90211,-1.202611,41
5536,40150.9,50.902043,-1.202694,41
5537,40160.5,50.901977,-1.202777,41.2
5538,40170.5,50.901907,-1.202867,41.2
5539,40180.4,50.901839,-1.202957,41
5540,40190.2,50.901771,-1.203048,41
5541,40199.9,50.901702,-1.203137,41.2
5542,40209.9,50.901633,-1.203225,41
5543,40219.8,50.901565,-1.203314,40.8
5544,40229.9,50.901495,-1.203404,40.6
5545,40239.8,50.901423,-1.203491,40.4
5546,40249.8,50.901354,-1.20358,40
5547,40260.8,50.901275,-1.203677,39.8
5548,40270.8,50.901206,-1.203763,39.6
5549,40281.3,50.901128,-1.20385,39.2
5550,40291.8,50.901048,-1.203931,39
5551,40302.1,50.900973,-1.204017,38.8
5552,40311.9,50.9009,-1.204097,38.6
5553,40322.5,50.90082,-1.204177,38.6
5554,40332.7,50.90074,-1.204246,38.2
5555,40342.5,50.900663,-1.204313,37.8
5556,40352.9,50.900584,-1.20439,37.6
5557,40363.2,50.900501,-1.204454,37.4
5558,40373.7,50.900413,-1.204512,37.2
5559,40384,50.900326,-1.204562,37.2
5560,40394.1,50.900244,-1.204622,37.2
5561,40405.4,50.900149,-1.204671,37
5562,40416.6,50.900053,-1.204726,36.8
5563,40427.9,50.899956,-1.204779,36.6
5564,40439.6,50.899856,-1.204829,36.6
5565,40450.7,50.899761,-1.204875,36.4
5566,40461.7,50.899669,-1.204929,36.4
5567,40472.6,50.899575,-1.204979,36.2
5568,40483.4,50.899483,-1.205029,36
5569,40494.1,50.899395,-1.205088,36
5570,40504.5,50.899308,-1.205146,36
5571,40515,50.899224,-1.205206,35.8
5572,40525.9,50.899132,-1.20527,35.4
5573,40536.7,50.899048,-1.205341,35.2
5574,40547.1,50.898964,-1.20541,35.2
5575,40557.4,50.898882,-1.205483,35.2
5576,40567.3,50.898809,-1.205556,35.2
5577,40577.6,50.89873,-1.205637,35.2
5578,40588.7,50.898648,-1.205723,35.2
5579,40599.1,50.898564,-1.205786,35.2
5580,40609.6,50.898477,-1.20585,35.2
5581,40620.3,50.898393,-1.205921,35
5582,40630.7,50.898313,-1.205996,35
5583,40640.9,50.898234,-1.206072,34.8
5584,40651.2,50.898157,-1.206156,34.6
5585,40661.8,50.898076,-1.206233,34.6
5586,40671.8,50.897995,-1.206296,34.2
5587,40682.3,50.897916,-1.206372,34
5588,40692.8,50.897837,-1.206454,34
5589,40702.4,50.897766,-1.206536,34
